Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type,Orders_5y
6820781804122238,Reason for Unclear terms,Germany,Female,120,1,2023-02-01,Age 25-34,Unclear terms,11
3903861146599940,Reason for Better alternatives,France,Male,131,1,2023-01-01,Age 45-54,Better alternatives,25
5033271631145409,Reason for Account Suspension Issues,USA,Male,132,1,2023-04-01,Age 55+,Account Suspension Issues,21
5651809638007776,Reason for Technical Issues,Australia,Male,99,1,2023-02-01,Age 18-24,Technical Issues,14
1459506426844899,Reason for Unclassified,Sweden,Male,120,0,2023-06-01,Age 55+,Unclassified,24
3646719744024931,Reason for Negative Customer Service Experiences,Spain,Male,123,0,2023-04-01,Age 55+,Negative Customer Service Experiences,20
7189418464427492,Reason for Better alternatives,Sweden,Female,133,1,2023-05-01,Age 35-44,Better alternatives,16
4507589280919513,Reason for Late payment penalties,Sweden,Male,134,0,2023-06-01,Age 18-24,Late payment penalties,13
1880298385021597,Reason for Unclear terms,Spain,Female,123,1,2023-04-01,Age 35-44,Unclear terms,23
8146593283618924,Reason for Technical Issues,Germany,Male,114,1,2023-05-01,Age 18-24,Technical Issues,23
6199009914516174,Reason for Account Suspension Issues,USA,Male,132,1,2023-05-01,Age 25-34,Account Suspension Issues,21
3156959716649968,Reason for Late payment penalties,Germany,Female,134,0,2023-06-01,Age 45-54,Late payment penalties,16
5347635776631862,Reason for Unclassified,UK,Female,118,1,2023-06-01,Age 18-24,Unclassified,27
2829525185876996,Reason for Technical Issues,Australia,Male,82,0,2023-04-01,Age 25-34,Technical Issues,22
5203740148212810,Reason for Security Concerns,France,Male,114,0,2023-01-01,Age 18-24,Security Concerns,18
9043800747351769,Reason for Hard Credit Checks,France,Female,108,0,2023-03-01,Age 55+,Hard Credit Checks,16
7222331605138920,Reason for Lack of need,France,Female,117,0,2023-02-01,Age 55+,Lack of need,21
2397353249260473,Reason for Account Suspension Issues,Spain,Male,114,1,2023-02-01,Age 45-54,Account Suspension Issues,20
7732484512431150,Reason for Unclassified,USA,Male,136,1,2023-02-01,Age 45-54,Unclassified,14
1358307024831090,Reason for Negative Customer Service Experiences,Spain,Female,125,0,2023-04-01,Age 25-34,Negative Customer Service Experiences,16
9662528525746491,Reason for Hard Credit Checks,USA,Female,128,0,2023-03-01,Age 35-44,Hard Credit Checks,29
9000729185526008,Reason for Late payment penalties,Spain,Male,119,1,2023-01-01,Age 18-24,Late payment penalties,23
4648683512533247,Reason for Unclear terms,France,Male,135,0,2023-05-01,Age 55+,Unclear terms,17
3678005511975274,Reason for General sentiment,UK,Male,91,1,2023-02-01,Age 18-24,General sentiment,26
1742482956429985,Reason for Security Concerns,France,Female,125,0,2023-06-01,Age 55+,Security Concerns,25
7761886708039754,Reason for Unclassified,Italy,Male,134,0,2023-05-01,Age 55+,Unclassified,28
7084221247005144,Reason for Unclear terms,Spain,Female,112,0,2023-04-01,Age 18-24,Unclear terms,20
9042287698132916,Reason for Late payment penalties,USA,Male,123,0,2023-01-01,Age 35-44,Late payment penalties,22
3337787932587798,Reason for Negative Customer Service Experiences,Italy,Male,120,1,2023-02-01,Age 18-24,Negative Customer Service Experiences,31
5120981901793124,Reason for Unclear terms,Sweden,Male,125,1,2023-02-01,Age 25-34,Unclear terms,19
2381590985544094,Reason for Unclassified,Australia,Male,127,0,2023-02-01,Age 18-24,Unclassified,27
6965725353127593,Reason for Late payment penalties,UK,Male,119,0,2023-03-01,Age 25-34,Late payment penalties,14
9815281283833096,Reason for High interest rates,France,Female,132,0,2023-05-01,Age 55+,High interest rates,17
4096679385688042,Reason for High interest rates,Sweden,Female,117,1,2023-04-01,Age 18-24,High interest rates,21
7185554898327212,Reason for Better alternatives,UK,Male,139,0,2023-02-01,Age 25-34,Better alternatives,21
5748944139388591,Reason for High interest rates,Germany,Male,139,1,2023-06-01,Age 55+,High interest rates,18
6451019930258287,Reason for Unclassified,USA,Female,92,1,2023-02-01,Age 55+,Unclassified,19
7685639671708604,Reason for Unclassified,France,Female,125,1,2023-06-01,Age 25-34,Unclassified,15
6980437628189749,Reason for Negative Customer Service Experiences,Germany,Female,129,0,2023-02-01,Age 45-54,Negative Customer Service Experiences,7
8376272503384883,Reason for Unclassified,Sweden,Female,95,0,2023-06-01,Age 18-24,Unclassified,20
5432876561420212,Reason for Lack of need,Australia,Female,112,0,2023-06-01,Age 35-44,Lack of need,18
7242222581513224,Reason for Security Concerns,Germany,Male,113,0,2023-02-01,Age 18-24,Security Concerns,19
7081529248482087,Reason for Limited acceptance,Italy,Female,106,1,2023-06-01,Age 55+,Limited acceptance,18
9809056390688820,Reason for Hard Credit Checks,UK,Male,127,0,2023-03-01,Age 35-44,Hard Credit Checks,27
6679232361634985,Reason for Unclear terms,UK,Male,118,1,2023-01-01,Age 25-34,Unclear terms,30
1556681376259511,Reason for Late payment penalties,Germany,Female,92,0,2023-03-01,Age 25-34,Late payment penalties,20
5726694280635815,Reason for Hard Credit Checks,UK,Female,127,1,2023-02-01,Age 25-34,Hard Credit Checks,17
8036553445576054,Reason for Unclassified,Germany,Male,129,0,2023-02-01,Age 55+,Unclassified,23
2175788886151160,Reason for General sentiment,Sweden,Female,130,1,2023-01-01,Age 25-34,General sentiment,17
4887116733192884,Reason for Better alternatives,UK,Male,125,1,2023-01-01,Age 35-44,Better alternatives,21
7612490702939636,Reason for Unclassified,France,Male,140,0,2023-06-01,Age 45-54,Unclassified,24
4002569610872565,Reason for Lack of need,Italy,Male,128,1,2023-05-01,Age 55+,Lack of need,18
1500745450467211,Reason for Late payment penalties,France,Female,132,1,2023-02-01,Age 45-54,Late payment penalties,19
7598120791862961,Reason for Technical Issues,Italy,Male,129,1,2023-05-01,Age 18-24,Technical Issues,18
6413146976445972,Reason for Unclassified,UK,Male,122,1,2023-01-01,Age 18-24,Unclassified,16
5940257760737420,Reason for Hard Credit Checks,France,Female,119,1,2023-01-01,Age 55+,Hard Credit Checks,18
5390890048600211,Reason for Better alternatives,Sweden,Male,132,1,2023-02-01,Age 45-54,Better alternatives,29
9381269946765454,Reason for Hard Credit Checks,Spain,Male,125,0,2023-03-01,Age 35-44,Hard Credit Checks,16
7744751606772524,Reason for Better alternatives,France,Female,132,0,2023-01-01,Age 25-34,Better alternatives,18
1567709531842754,Reason for Security Concerns,Australia,Male,98,0,2023-05-01,Age 45-54,Security Concerns,20
6814053979287896,Reason for Late payment penalties,Australia,Female,133,1,2023-05-01,Age 35-44,Late payment penalties,29
3432535944341841,Reason for Negative Customer Service Experiences,Australia,Female,142,0,2023-03-01,Age 18-24,Negative Customer Service Experiences,22
8148140479143604,Reason for Technical Issues,Spain,Male,127,0,2023-05-01,Age 55+,Technical Issues,24
7136413319559822,Reason for Lack of need,Sweden,Female,102,0,2023-05-01,Age 35-44,Lack of need,17
4045042402980065,Reason for High interest rates,Australia,Female,123,1,2023-02-01,Age 45-54,High interest rates,16
1000107322774048,Reason for Security Concerns,Italy,Female,105,1,2023-06-01,Age 55+,Security Concerns,25
9493660249072751,Reason for Hard Credit Checks,Spain,Male,120,0,2023-01-01,Age 25-34,Hard Credit Checks,16
9658187943087588,Reason for Unclassified,Italy,Female,123,0,2023-03-01,Age 55+,Unclassified,24
7739620258977225,Reason for Limited acceptance,USA,Male,106,0,2023-01-01,Age 55+,Limited acceptance,22
4412967415620934,Reason for Negative Customer Service Experiences,UK,Male,132,1,2023-03-01,Age 45-54,Negative Customer Service Experiences,19
7921403153595280,Reason for Limited acceptance,Australia,Male,118,0,2023-05-01,Age 25-34,Limited acceptance,11
4323869836894770,Reason for Negative Customer Service Experiences,USA,Female,117,1,2023-04-01,Age 25-34,Negative Customer Service Experiences,17
9317089048408014,Reason for Security Concerns,Italy,Female,130,0,2023-03-01,Age 55+,Security Concerns,13
5503258774342818,Reason for Unclear terms,Sweden,Female,109,0,2023-02-01,Age 18-24,Unclear terms,20
8013290989046235,Reason for Limited acceptance,Sweden,Male,119,1,2023-05-01,Age 45-54,Limited acceptance,15
4420849449738481,Reason for Security Concerns,Germany,Male,109,0,2023-03-01,Age 18-24,Security Concerns,20
7146403709648251,Reason for General sentiment,Australia,Male,115,1,2023-01-01,Age 45-54,General sentiment,21
6741213387529946,Reason for Technical Issues,UK,Female,136,1,2023-06-01,Age 35-44,Technical Issues,18
2099298497646901,Reason for Late payment penalties,Australia,Female,136,1,2023-04-01,Age 55+,Late payment penalties,17
1973183324296343,Reason for Negative Customer Service Experiences,Germany,Male,124,1,2023-06-01,Age 45-54,Negative Customer Service Experiences,22
8905949297315170,Reason for Hard Credit Checks,Spain,Male,141,1,2023-06-01,Age 18-24,Hard Credit Checks,14
2038934577680376,Reason for Account Suspension Issues,Spain,Male,122,1,2023-05-01,Age 18-24,Account Suspension Issues,14
6389757411859708,Reason for Unclassified,Italy,Female,113,1,2023-01-01,Age 55+,Unclassified,17
4514978915681975,Reason for Unclassified,France,Female,151,1,2023-03-01,Age 35-44,Unclassified,26
2691488783416465,Reason for Better alternatives,France,Female,144,0,2023-03-01,Age 35-44,Better alternatives,19
2360518412533613,Reason for High interest rates,Spain,Female,123,0,2023-04-01,Age 35-44,High interest rates,21
7045506987045595,Reason for Unclassified,UK,Female,93,0,2023-05-01,Age 55+,Unclassified,19
6434220674567544,Reason for Security Concerns,Australia,Female,125,0,2023-02-01,Age 55+,Security Concerns,19
1803449473691545,Reason for High interest rates,France,Male,121,0,2023-04-01,Age 18-24,High interest rates,30
3495820940435803,Reason for Limited acceptance,USA,Female,127,0,2023-06-01,Age 25-34,Limited acceptance,13
8811623671629603,Reason for Technical Issues,Australia,Male,119,0,2023-01-01,Age 45-54,Technical Issues,29
4778329076794888,Reason for Unclear terms,France,Male,123,0,2023-06-01,Age 35-44,Unclear terms,18
7432224810847381,Reason for Hard Credit Checks,France,Female,123,0,2023-02-01,Age 45-54,Hard Credit Checks,16
2312726086414961,Reason for Account Suspension Issues,Germany,Female,143,0,2023-03-01,Age 25-34,Account Suspension Issues,19
3232915504991829,Reason for Hard Credit Checks,UK,Male,132,1,2023-04-01,Age 25-34,Hard Credit Checks,25
7215152847033722,Reason for High interest rates,Italy,Male,135,1,2023-01-01,Age 45-54,High interest rates,15
7131542376156240,Reason for Account Suspension Issues,Spain,Female,114,0,2023-05-01,Age 45-54,Account Suspension Issues,26
9387502443990359,Reason for General sentiment,Australia,Male,117,1,2023-03-01,Age 55+,General sentiment,18
4233773408592642,Reason for Better alternatives,Australia,Male,116,0,2023-01-01,Age 18-24,Better alternatives,29
5565374190031744,Reason for Security Concerns,Sweden,Female,108,0,2023-06-01,Age 35-44,Security Concerns,18
9079279679056396,Reason for Negative Customer Service Experiences,UK,Male,112,0,2023-05-01,Age 25-34,Negative Customer Service Experiences,24
8052863716621805,Reason for Unclear terms,France,Male,128,1,2023-02-01,Age 35-44,Unclear terms,24
6946898608035869,Reason for High interest rates,Sweden,Female,129,0,2023-05-01,Age 25-34,High interest rates,16
2209670481944083,Reason for Lack of need,Spain,Male,117,0,2023-06-01,Age 45-54,Lack of need,18
8313711605817609,Reason for General sentiment,UK,Female,141,0,2023-01-01,Age 18-24,General sentiment,24
3325679551975983,Reason for Unclear terms,Italy,Female,138,0,2023-04-01,Age 18-24,Unclear terms,23
5343356999179460,Reason for Technical Issues,Sweden,Female,111,0,2023-02-01,Age 25-34,Technical Issues,19
2189217950043112,Reason for Negative Customer Service Experiences,UK,Female,123,1,2023-03-01,Age 45-54,Negative Customer Service Experiences,17
5660600232028051,Reason for Better alternatives,UK,Male,125,0,2023-05-01,Age 18-24,Better alternatives,24
1145516909306673,Reason for Unclassified,Sweden,Male,129,0,2023-05-01,Age 18-24,Unclassified,17
9259983068919441,Reason for Better alternatives,France,Male,107,0,2023-02-01,Age 35-44,Better alternatives,26
5356073727285423,Reason for Unclassified,Spain,Male,132,1,2023-03-01,Age 45-54,Unclassified,15
1873183005419316,Reason for Lack of need,Australia,Female,120,0,2023-04-01,Age 55+,Lack of need,14
6787807098960870,Reason for Lack of need,Australia,Male,100,1,2023-04-01,Age 25-34,Lack of need,19
2466765584845198,Reason for General sentiment,France,Male,140,1,2023-02-01,Age 45-54,General sentiment,24
4686193995930045,Reason for Better alternatives,France,Female,127,0,2023-02-01,Age 35-44,Better alternatives,29
1973104291249734,Reason for General sentiment,Spain,Male,132,0,2023-05-01,Age 35-44,General sentiment,13
1759972722384151,Reason for General sentiment,Germany,Female,109,0,2023-06-01,Age 18-24,General sentiment,25
3366709242082074,Reason for Negative Customer Service Experiences,France,Female,120,1,2023-04-01,Age 25-34,Negative Customer Service Experiences,26
7283580455141795,Reason for Unclassified,Germany,Male,113,0,2023-06-01,Age 55+,Unclassified,16
4578297977774937,Reason for Unclassified,Sweden,Male,119,0,2023-04-01,Age 25-34,Unclassified,27
3548564451438867,Reason for Unclear terms,Italy,Male,108,0,2023-02-01,Age 25-34,Unclear terms,19
1834619733989488,Reason for Better alternatives,Italy,Female,137,0,2023-03-01,Age 55+,Better alternatives,16
9201401036721894,Reason for Unclear terms,Spain,Male,124,1,2023-06-01,Age 25-34,Unclear terms,22
7611507052355194,Reason for Negative Customer Service Experiences,Spain,Male,106,1,2023-06-01,Age 25-34,Negative Customer Service Experiences,16
6331787262549730,Reason for General sentiment,France,Female,97,1,2023-03-01,Age 18-24,General sentiment,23
6641340734934814,Reason for Unclear terms,USA,Female,123,0,2023-04-01,Age 55+,Unclear terms,17
3377015182877665,Reason for Limited acceptance,Spain,Male,123,1,2023-05-01,Age 25-34,Limited acceptance,21
6949633497602679,Reason for Unclassified,UK,Male,108,0,2023-02-01,Age 18-24,Unclassified,18
9568689730119390,Reason for Lack of need,UK,Male,129,1,2023-03-01,Age 45-54,Lack of need,29
3435136383281396,Reason for Account Suspension Issues,Sweden,Female,117,1,2023-04-01,Age 55+,Account Suspension Issues,21
2895823314157743,Reason for Better alternatives,USA,Male,96,1,2023-03-01,Age 18-24,Better alternatives,17
8487992304539230,Reason for High interest rates,UK,Female,126,1,2023-02-01,Age 55+,High interest rates,21
3905501547882343,Reason for Lack of need,Italy,Female,135,0,2023-02-01,Age 45-54,Lack of need,18
4817583727099138,Reason for Negative Customer Service Experiences,Spain,Female,133,0,2023-01-01,Age 45-54,Negative Customer Service Experiences,23
6838613585028578,Reason for Technical Issues,Germany,Female,116,1,2023-03-01,Age 18-24,Technical Issues,22
6652793634455509,Reason for Limited acceptance,Sweden,Male,110,1,2023-01-01,Age 25-34,Limited acceptance,21
3865143983323048,Reason for Unclassified,USA,Female,104,0,2023-03-01,Age 45-54,Unclassified,21
2577851325634541,Reason for Negative Customer Service Experiences,USA,Female,155,1,2023-02-01,Age 55+,Negative Customer Service Experiences,27
7038662008095059,Reason for High interest rates,Sweden,Male,117,1,2023-05-01,Age 25-34,High interest rates,27
2271645946682464,Reason for Lack of need,Italy,Male,123,0,2023-04-01,Age 25-34,Lack of need,25
2849911714559115,Reason for General sentiment,Australia,Male,131,1,2023-01-01,Age 25-34,General sentiment,19
6320522634869210,Reason for Hard Credit Checks,France,Female,120,0,2023-01-01,Age 18-24,Hard Credit Checks,15
8654204346694496,Reason for Unclassified,USA,Male,131,1,2023-05-01,Age 35-44,Unclassified,21
3857743217995436,Reason for Negative Customer Service Experiences,France,Male,134,0,2023-02-01,Age 55+,Negative Customer Service Experiences,14
4344744792073238,Reason for Late payment penalties,Italy,Female,117,1,2023-01-01,Age 45-54,Late payment penalties,26
5592040793386025,Reason for High interest rates,France,Male,131,0,2023-04-01,Age 35-44,High interest rates,13
6714871486081059,Reason for Unclassified,Spain,Male,112,0,2023-06-01,Age 18-24,Unclassified,13
4780186429878591,Reason for General sentiment,Sweden,Male,130,1,2023-02-01,Age 18-24,General sentiment,22
1940504309469100,Reason for Late payment penalties,Spain,Male,104,0,2023-05-01,Age 35-44,Late payment penalties,22
7546405450574929,Reason for High interest rates,Spain,Female,117,0,2023-04-01,Age 25-34,High interest rates,24
2344600705792365,Reason for Better alternatives,France,Male,119,0,2023-05-01,Age 25-34,Better alternatives,18
6811052658748452,Reason for Better alternatives,Italy,Female,134,1,2023-02-01,Age 18-24,Better alternatives,20
4445414883855149,Reason for Hard Credit Checks,Germany,Female,110,1,2023-06-01,Age 45-54,Hard Credit Checks,18
7988062521367199,Reason for High interest rates,France,Female,116,1,2023-03-01,Age 45-54,High interest rates,18
2765398184940148,Reason for Late payment penalties,UK,Male,137,1,2023-02-01,Age 25-34,Late payment penalties,17
5920444885854379,Reason for Late payment penalties,Italy,Male,139,1,2023-02-01,Age 55+,Late payment penalties,21
6004115455732687,Reason for High interest rates,Australia,Male,99,1,2023-02-01,Age 35-44,High interest rates,14
8854150442773411,Reason for Negative Customer Service Experiences,Spain,Male,129,1,2023-06-01,Age 25-34,Negative Customer Service Experiences,18
4406439546281306,Reason for Better alternatives,Spain,Male,140,0,2023-06-01,Age 25-34,Better alternatives,17
4770025695611086,Reason for Limited acceptance,Sweden,Male,124,1,2023-02-01,Age 45-54,Limited acceptance,20
1043808462386354,Reason for General sentiment,UK,Female,118,0,2023-02-01,Age 55+,General sentiment,17
5249115378305892,Reason for Lack of need,France,Male,115,1,2023-06-01,Age 55+,Lack of need,18
8307162130917395,Reason for Technical Issues,France,Female,100,0,2023-06-01,Age 25-34,Technical Issues,26
2450895811890439,Reason for General sentiment,Spain,Male,116,0,2023-02-01,Age 45-54,General sentiment,22
6838682595303928,Reason for Lack of need,UK,Female,130,0,2023-02-01,Age 35-44,Lack of need,21
1406023314791786,Reason for Account Suspension Issues,Sweden,Male,126,1,2023-02-01,Age 35-44,Account Suspension Issues,18
1556551603643011,Reason for Technical Issues,Italy,Female,111,0,2023-06-01,Age 18-24,Technical Issues,17
6910496648486494,Reason for Better alternatives,Australia,Male,121,0,2023-06-01,Age 25-34,Better alternatives,15
2383805798087626,Reason for High interest rates,UK,Female,120,0,2023-02-01,Age 55+,High interest rates,30
5920526004160176,Reason for Better alternatives,Germany,Female,98,0,2023-05-01,Age 45-54,Better alternatives,18
6541171914974188,Reason for Security Concerns,Sweden,Male,113,1,2023-05-01,Age 35-44,Security Concerns,17
5817607801022266,Reason for Negative Customer Service Experiences,USA,Female,119,0,2023-02-01,Age 55+,Negative Customer Service Experiences,27
4183014945470807,Reason for Unclear terms,Spain,Female,106,1,2023-02-01,Age 35-44,Unclear terms,13
5890772367423228,Reason for Security Concerns,Spain,Female,107,1,2023-03-01,Age 35-44,Security Concerns,18
2734463436810482,Reason for Security Concerns,Italy,Female,133,0,2023-03-01,Age 45-54,Security Concerns,23
6228965100793701,Reason for Technical Issues,Sweden,Male,110,1,2023-02-01,Age 18-24,Technical Issues,12
9101789584633535,Reason for Security Concerns,France,Female,112,1,2023-05-01,Age 35-44,Security Concerns,14
1831288517023600,Reason for Better alternatives,Italy,Male,120,0,2023-02-01,Age 18-24,Better alternatives,21
8871966234504031,Reason for Unclassified,Spain,Male,109,1,2023-04-01,Age 35-44,Unclassified,14
9542548114119689,Reason for Account Suspension Issues,Italy,Male,127,0,2023-03-01,Age 45-54,Account Suspension Issues,17
7969671412718630,Reason for Negative Customer Service Experiences,USA,Female,118,1,2023-04-01,Age 18-24,Negative Customer Service Experiences,22
8313237381301591,Reason for Account Suspension Issues,Italy,Male,127,0,2023-03-01,Age 25-34,Account Suspension Issues,17
8937464397317617,Reason for General sentiment,Sweden,Female,131,0,2023-04-01,Age 25-34,General sentiment,16
9406189692232928,Reason for High interest rates,Spain,Male,121,1,2023-05-01,Age 55+,High interest rates,23
9456533115502817,Reason for Hard Credit Checks,Australia,Male,117,0,2023-05-01,Age 25-34,Hard Credit Checks,27
5251139598149056,Reason for Unclassified,Spain,Male,126,1,2023-06-01,Age 18-24,Unclassified,21
7955837909489998,Reason for Account Suspension Issues,Italy,Female,118,1,2023-05-01,Age 55+,Account Suspension Issues,16
7163155629322937,Reason for Unclear terms,Germany,Female,111,0,2023-04-01,Age 45-54,Unclear terms,14
4875563729017809,Reason for Limited acceptance,Spain,Male,133,0,2023-01-01,Age 35-44,Limited acceptance,17
5081903329135597,Reason for Lack of need,Sweden,Female,127,1,2023-04-01,Age 45-54,Lack of need,22
4462903236715422,Reason for Late payment penalties,USA,Female,134,1,2023-06-01,Age 25-34,Late payment penalties,19
2203691053558624,Reason for Unclear terms,UK,Female,131,1,2023-06-01,Age 18-24,Unclear terms,20
3389429216834078,Reason for Hard Credit Checks,Spain,Female,110,0,2023-04-01,Age 45-54,Hard Credit Checks,14
6185485673272997,Reason for Unclear terms,UK,Male,108,1,2023-03-01,Age 35-44,Unclear terms,23
7422082608753258,Reason for Better alternatives,Germany,Male,86,0,2023-01-01,Age 45-54,Better alternatives,15
9913191902908744,Reason for Late payment penalties,UK,Male,111,0,2023-03-01,Age 25-34,Late payment penalties,21
6255702882835215,Reason for Late payment penalties,France,Male,129,1,2023-03-01,Age 25-34,Late payment penalties,28
8794712561870420,Reason for Technical Issues,Germany,Male,118,1,2023-04-01,Age 55+,Technical Issues,25
8950419530811760,Reason for Unclear terms,Germany,Female,115,0,2023-04-01,Age 45-54,Unclear terms,15
2474082475419366,Reason for Lack of need,USA,Male,118,1,2023-02-01,Age 35-44,Lack of need,20
3545038382549486,Reason for Lack of need,UK,Male,123,0,2023-05-01,Age 45-54,Lack of need,13
5534035704658074,Reason for Better alternatives,Sweden,Female,135,1,2023-05-01,Age 25-34,Better alternatives,17
6872685411216938,Reason for Technical Issues,UK,Male,135,1,2023-04-01,Age 55+,Technical Issues,21
1344319623382517,Reason for Account Suspension Issues,Sweden,Male,121,0,2023-03-01,Age 18-24,Account Suspension Issues,24
5199291073435585,Reason for Unclassified,Italy,Male,138,0,2023-03-01,Age 35-44,Unclassified,24
5958281385535123,Reason for Unclear terms,UK,Female,101,0,2023-05-01,Age 45-54,Unclear terms,22
8216907597542652,Reason for Unclear terms,Sweden,Male,114,1,2023-04-01,Age 55+,Unclear terms,24
5487595305608295,Reason for Late payment penalties,Germany,Female,124,1,2023-06-01,Age 35-44,Late payment penalties,20
8676881328006195,Reason for Better alternatives,Australia,Male,108,1,2023-06-01,Age 35-44,Better alternatives,23
8994583919660849,Reason for High interest rates,France,Female,111,1,2023-05-01,Age 45-54,High interest rates,21
5599794150959368,Reason for Hard Credit Checks,Australia,Male,126,0,2023-05-01,Age 25-34,Hard Credit Checks,14
2596362162690164,Reason for Lack of need,Australia,Male,115,0,2023-06-01,Age 55+,Lack of need,23
3244654411331281,Reason for Negative Customer Service Experiences,France,Male,126,0,2023-05-01,Age 45-54,Negative Customer Service Experiences,23
2001203645420123,Reason for Better alternatives,Germany,Male,130,0,2023-01-01,Age 18-24,Better alternatives,19
6791529217139088,Reason for Late payment penalties,Italy,Male,140,0,2023-02-01,Age 45-54,Late payment penalties,16
6307271296142115,Reason for Unclear terms,Italy,Male,111,1,2023-03-01,Age 25-34,Unclear terms,25
7822369110368980,Reason for Better alternatives,France,Male,113,1,2023-06-01,Age 35-44,Better alternatives,19
8161163459251415,Reason for Account Suspension Issues,Germany,Female,126,0,2023-05-01,Age 45-54,Account Suspension Issues,12
5131671908364310,Reason for Lack of need,UK,Female,116,0,2023-05-01,Age 55+,Lack of need,24
4567454031189950,Reason for Account Suspension Issues,France,Male,103,0,2023-03-01,Age 35-44,Account Suspension Issues,13
8142763699118738,Reason for Late payment penalties,Italy,Female,111,1,2023-03-01,Age 45-54,Late payment penalties,18
8977943707706598,Reason for Technical Issues,USA,Male,121,1,2023-02-01,Age 18-24,Technical Issues,20
4295558494230554,Reason for Technical Issues,UK,Male,114,1,2023-02-01,Age 18-24,Technical Issues,21
8882233755350111,Reason for Limited acceptance,Germany,Male,135,1,2023-03-01,Age 55+,Limited acceptance,17
2529529107996814,Reason for Hard Credit Checks,Australia,Male,103,0,2023-03-01,Age 18-24,Hard Credit Checks,18
6770717265684909,Reason for High interest rates,Sweden,Female,107,1,2023-02-01,Age 18-24,High interest rates,19
1006314567049842,Reason for Technical Issues,France,Female,119,1,2023-06-01,Age 55+,Technical Issues,14
4598187767363944,Reason for Limited acceptance,Spain,Female,121,0,2023-03-01,Age 25-34,Limited acceptance,18
9326056493930167,Reason for Limited acceptance,USA,Male,112,0,2023-02-01,Age 35-44,Limited acceptance,13
8524697160874498,Reason for Better alternatives,UK,Female,148,1,2023-05-01,Age 45-54,Better alternatives,36
7495881307366254,Reason for Negative Customer Service Experiences,Germany,Female,134,1,2023-03-01,Age 45-54,Negative Customer Service Experiences,29
9889377100384971,Reason for Better alternatives,Italy,Male,125,1,2023-01-01,Age 55+,Better alternatives,16
3999512910947479,Reason for Unclear terms,USA,Female,121,1,2023-01-01,Age 18-24,Unclear terms,19
8391419865626252,Reason for Lack of need,Spain,Male,118,0,2023-05-01,Age 25-34,Lack of need,31
3466882526712367,Reason for Late payment penalties,USA,Male,135,1,2023-06-01,Age 25-34,Late payment penalties,16
8428512735427510,Reason for High interest rates,Germany,Female,100,1,2023-04-01,Age 35-44,High interest rates,15
6667333721988523,Reason for Lack of need,Italy,Male,117,0,2023-04-01,Age 18-24,Lack of need,19
7255796106824934,Reason for Account Suspension Issues,Italy,Female,128,0,2023-05-01,Age 18-24,Account Suspension Issues,19
4339761040240365,Reason for Technical Issues,Germany,Male,120,1,2023-03-01,Age 25-34,Technical Issues,24
6487505958291481,Reason for Hard Credit Checks,France,Male,135,1,2023-03-01,Age 55+,Hard Credit Checks,16
5676746881606082,Reason for Better alternatives,Germany,Female,122,0,2023-03-01,Age 25-34,Better alternatives,22
4928268725558500,Reason for General sentiment,Italy,Female,133,0,2023-03-01,Age 25-34,General sentiment,23
2215984547598444,Reason for General sentiment,Sweden,Male,117,1,2023-04-01,Age 18-24,General sentiment,24
1674041869297379,Reason for Limited acceptance,Sweden,Male,113,0,2023-02-01,Age 55+,Limited acceptance,22
3391641631844819,Reason for General sentiment,UK,Male,128,1,2023-04-01,Age 18-24,General sentiment,25
7785561516093808,Reason for Limited acceptance,Australia,Male,105,1,2023-02-01,Age 55+,Limited acceptance,30
7075115206235154,Reason for Unclassified,Germany,Female,122,1,2023-01-01,Age 45-54,Unclassified,28
2941903500622939,Reason for Better alternatives,Spain,Female,134,1,2023-06-01,Age 45-54,Better alternatives,19
1361912593215453,Reason for Unclear terms,Germany,Female,117,0,2023-01-01,Age 35-44,Unclear terms,15
7549559229602924,Reason for Limited acceptance,UK,Male,122,0,2023-01-01,Age 35-44,Limited acceptance,10
9182528882234020,Reason for Unclear terms,Australia,Female,100,1,2023-02-01,Age 55+,Unclear terms,22
3287296105479965,Reason for Better alternatives,France,Male,124,1,2023-01-01,Age 45-54,Better alternatives,17
5034032196572229,Reason for Better alternatives,Sweden,Female,106,0,2023-01-01,Age 18-24,Better alternatives,22
6939492468148355,Reason for Unclear terms,Sweden,Female,128,1,2023-06-01,Age 18-24,Unclear terms,19
7782145434396438,Reason for Hard Credit Checks,Spain,Male,113,0,2023-06-01,Age 25-34,Hard Credit Checks,24
7789124316146341,Reason for Limited acceptance,France,Male,118,1,2023-06-01,Age 35-44,Limited acceptance,17
5396240497669119,Reason for Technical Issues,UK,Female,119,1,2023-06-01,Age 35-44,Technical Issues,24
9727649535175559,Reason for Better alternatives,USA,Male,115,1,2023-04-01,Age 45-54,Better alternatives,18
9124559713472259,Reason for Late payment penalties,Sweden,Male,125,1,2023-05-01,Age 35-44,Late payment penalties,21
7631809627626026,Reason for Late payment penalties,Australia,Female,112,0,2023-01-01,Age 45-54,Late payment penalties,14
6086152548570289,Reason for General sentiment,Sweden,Male,129,0,2023-05-01,Age 55+,General sentiment,22
3161677033087990,Reason for Security Concerns,Spain,Female,119,1,2023-03-01,Age 45-54,Security Concerns,6
3370335260072602,Reason for Late payment penalties,USA,Male,106,1,2023-06-01,Age 18-24,Late payment penalties,19
