Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type,Orders_5y,Orders_1y,Card_use,CS_contact,Shopping_search
5835776624566615,Reason for Security Concerns,Italy,Female,146.358785879911,1,2023-03-01,Age 25-34,Security Concerns,21,10,0,1,0
2885670539495742,Reason for Technical Issues,Sweden,Male,165.9121648047833,1,2023-04-01,Age 45-54,Technical Issues,12,5,1,1,1
2979268621936445,Reason for Account Suspension Issues,Germany,Male,88.0174574570894,1,2023-03-01,Age 18-24,Account Suspension Issues,13,8,0,1,0
8483308010923074,Reason for Hard Credit Checks,USA,Male,135.33896272347135,0,2023-05-01,Age 35-44,Hard Credit Checks,21,6,1,0,0
7547223955038027,Reason for Unclear terms,Italy,Male,213.47706784531562,1,2023-05-01,Age 55+,Unclear terms,21,9,0,1,1
9555801126968438,Reason for Unclear terms,UK,Male,323.34768372976583,1,2023-04-01,Age 55+,Unclear terms,25,9,0,0,0
8168635928855461,Reason for Negative Customer Service Experiences,Italy,Male,162.41458007231773,0,2023-02-01,Age 25-34,Negative Customer Service Experiences,18,9,1,1,0
9424212933940228,Reason for Late payment penalties,Italy,Female,257.99108585148434,1,2023-06-01,Age 25-34,Late payment penalties,18,13,1,1,1
6454209314668560,Reason for Lack of need,Spain,Female,333.9287771013082,1,2023-01-01,Age 35-44,Lack of need,22,12,1,0,1
3842786814824781,Reason for Limited acceptance,Spain,Female,232.29244577432655,0,2023-05-01,Age 45-54,Limited acceptance,15,5,1,1,0
1787371125806874,Reason for General sentiment,Italy,Female,170.34133332896818,0,2023-01-01,Age 45-54,General sentiment,15,7,0,1,1
8875471811926867,Reason for Better alternatives,Germany,Female,257.1324540796842,0,2023-02-01,Age 35-44,Better alternatives,15,4,1,1,1
4787329552721339,Reason for Better alternatives,Sweden,Male,146.05092595359832,1,2023-06-01,Age 18-24,Better alternatives,25,4,1,1,0
9820886351645253,Reason for Negative Customer Service Experiences,Australia,Male,124.35023112768641,1,2023-05-01,Age 45-54,Negative Customer Service Experiences,14,6,0,0,1
6228712264815356,Reason for Lack of need,Italy,Male,250.25238759438417,1,2023-02-01,Age 35-44,Lack of need,20,6,1,0,0
4801013060075303,Reason for Account Suspension Issues,Australia,Male,179.98564379555893,0,2023-06-01,Age 18-24,Account Suspension Issues,27,10,0,0,0
2776631018762618,Reason for General sentiment,UK,Male,283.5840185617044,0,2023-05-01,Age 45-54,General sentiment,20,7,0,0,0
9077999703944813,Reason for Unclassified,Italy,Male,153.4903857440345,1,2023-04-01,Age 18-24,Unclassified,24,9,0,1,1
7782154010743128,Reason for Account Suspension Issues,UK,Male,204.25956959305438,0,2023-06-01,Age 25-34,Account Suspension Issues,21,5,1,1,1
7874944552084510,Reason for Better alternatives,Germany,Female,244.74050516528283,1,2023-01-01,Age 25-34,Better alternatives,14,8,1,0,0
3457144706872944,Reason for Technical Issues,Spain,Female,391.49598077274777,1,2023-03-01,Age 35-44,Technical Issues,30,5,1,0,1
9727019935366915,Reason for Security Concerns,Spain,Male,205.9906707455714,0,2023-01-01,Age 25-34,Security Concerns,21,12,0,1,1
5002695238078117,Reason for High interest rates,Sweden,Male,88.47889032904551,0,2023-06-01,Age 35-44,High interest rates,20,4,0,1,1
9481779665935841,Reason for Late payment penalties,France,Female,75.4064216251903,0,2023-05-01,Age 55+,Late payment penalties,18,3,1,1,0
2508833225054107,Reason for Hard Credit Checks,Germany,Female,217.30884111852077,0,2023-05-01,Age 18-24,Hard Credit Checks,22,7,1,0,1
5220554941303817,Reason for Hard Credit Checks,Sweden,Female,219.77694716623358,1,2023-02-01,Age 35-44,Hard Credit Checks,23,10,0,0,1
9887261709910998,Reason for High interest rates,Australia,Male,173.46470541058176,1,2023-01-01,Age 25-34,High interest rates,19,8,1,1,1
4256252824008251,Reason for Negative Customer Service Experiences,USA,Male,216.20106420655605,1,2023-03-01,Age 45-54,Negative Customer Service Experiences,27,3,0,1,1
5162134197780336,Reason for Negative Customer Service Experiences,Italy,Female,213.59929044919784,0,2023-02-01,Age 45-54,Negative Customer Service Experiences,25,12,1,1,0
3709610371919738,Reason for Negative Customer Service Experiences,USA,Male,150.07439110559136,0,2023-05-01,Age 55+,Negative Customer Service Experiences,26,12,0,0,0
8088935880532288,Reason for General sentiment,Italy,Male,180.6451826402231,0,2023-02-01,Age 18-24,General sentiment,23,3,0,1,0
4598583995898000,Reason for Security Concerns,USA,Male,120.86777224304822,0,2023-04-01,Age 25-34,Security Concerns,22,7,0,1,0
6568576210914755,Reason for Hard Credit Checks,UK,Male,218.34227368574574,0,2023-04-01,Age 25-34,Hard Credit Checks,18,8,1,1,0
2405348365827794,Reason for High interest rates,Spain,Female,128.4939417421451,0,2023-02-01,Age 35-44,High interest rates,18,6,0,0,1
8956891758489055,Reason for Better alternatives,Spain,Male,113.6402627452405,1,2023-03-01,Age 25-34,Better alternatives,17,4,1,0,0
1117141700535356,Reason for Lack of need,France,Female,138.92564940288332,1,2023-03-01,Age 55+,Lack of need,22,8,0,0,1
4244296151643884,Reason for Security Concerns,Sweden,Male,156.83855367400162,0,2023-01-01,Age 18-24,Security Concerns,20,5,1,1,1
3098798234634174,Reason for Account Suspension Issues,Spain,Female,270.8832812989144,1,2023-02-01,Age 35-44,Account Suspension Issues,15,13,1,0,0
1554205963127997,Reason for Unclear terms,UK,Female,191.49975413501426,0,2023-04-01,Age 25-34,Unclear terms,20,8,1,1,0
4762507272370755,Reason for Negative Customer Service Experiences,USA,Female,139.72845042983798,0,2023-02-01,Age 45-54,Negative Customer Service Experiences,21,3,1,1,0
6027777844616726,Reason for Unclear terms,Germany,Male,195.08764302985796,0,2023-02-01,Age 45-54,Unclear terms,17,8,0,0,1
8003565980355471,Reason for Account Suspension Issues,UK,Female,132.40257206443792,1,2023-01-01,Age 35-44,Account Suspension Issues,19,7,0,0,1
6828698829675014,Reason for Unclassified,UK,Male,257.54884402036373,1,2023-04-01,Age 35-44,Unclassified,20,8,1,1,0
4072419201461802,Reason for Lack of need,UK,Female,141.49626179032938,0,2023-02-01,Age 35-44,Lack of need,21,2,0,1,0
4792541383240241,Reason for Unclassified,Sweden,Female,343.7600150442092,0,2023-03-01,Age 35-44,Unclassified,18,10,0,1,0
5443903256883754,Reason for Limited acceptance,Australia,Female,251.55654802791,1,2023-01-01,Age 45-54,Limited acceptance,21,10,1,1,0
6601141154809438,Reason for Negative Customer Service Experiences,Italy,Male,152.9787158186187,0,2023-01-01,Age 55+,Negative Customer Service Experiences,12,11,0,1,0
8738796991703262,Reason for Account Suspension Issues,Italy,Male,256.7356647410502,0,2023-06-01,Age 45-54,Account Suspension Issues,18,9,0,1,1
6012461357110820,Reason for Technical Issues,France,Male,150.10440462926735,1,2023-02-01,Age 18-24,Technical Issues,18,7,1,1,1
6148637345528749,Reason for Negative Customer Service Experiences,Italy,Male,123.07544700851462,0,2023-01-01,Age 25-34,Negative Customer Service Experiences,25,7,1,1,1
1080143367679664,Reason for Limited acceptance,UK,Female,168.23835073303067,0,2023-06-01,Age 35-44,Limited acceptance,17,11,1,1,1
9145901108699442,Reason for Technical Issues,Italy,Female,163.09720599543948,1,2023-01-01,Age 45-54,Technical Issues,23,12,0,0,0
7420223474665297,Reason for Security Concerns,USA,Male,246.23061076772274,1,2023-01-01,Age 18-24,Security Concerns,25,10,1,1,1
6072951734952637,Reason for Unclear terms,France,Female,194.46097936041133,0,2023-05-01,Age 45-54,Unclear terms,14,3,1,1,1
5611583674293711,Reason for Account Suspension Issues,Australia,Male,193.5002371232241,1,2023-03-01,Age 35-44,Account Suspension Issues,27,5,0,1,1
9308470249372480,Reason for Lack of need,Sweden,Male,132.44884594487974,0,2023-03-01,Age 18-24,Lack of need,18,10,0,0,1
8437139405444929,Reason for Better alternatives,UK,Male,75.96013713859548,0,2023-02-01,Age 35-44,Better alternatives,27,11,1,1,0
8707724620106046,Reason for Unclassified,Spain,Female,183.59009216570342,1,2023-04-01,Age 45-54,Unclassified,20,13,1,1,0
8393618516057967,Reason for Technical Issues,Sweden,Male,112.7716364126301,1,2023-01-01,Age 45-54,Technical Issues,21,8,0,1,1
3775589430245188,Reason for High interest rates,USA,Male,209.7627264011706,1,2023-05-01,Age 25-34,High interest rates,17,8,1,1,1
1407698998321170,Reason for Security Concerns,Sweden,Male,176.5976881806698,0,2023-02-01,Age 35-44,Security Concerns,19,4,1,0,1
2050716245002617,Reason for High interest rates,USA,Female,226.97697667072532,1,2023-03-01,Age 55+,High interest rates,22,11,0,0,1
8650904382454258,Reason for Limited acceptance,Sweden,Male,172.5023195087898,1,2023-04-01,Age 55+,Limited acceptance,26,7,0,1,1
9940388839636191,Reason for Security Concerns,UK,Female,130.54650743930287,1,2023-04-01,Age 55+,Security Concerns,15,6,0,0,0
3634851204294412,Reason for Hard Credit Checks,Italy,Female,301.9576618219867,0,2023-01-01,Age 25-34,Hard Credit Checks,20,8,0,1,1
2512492760781993,Reason for General sentiment,Spain,Female,220.48871622622903,0,2023-01-01,Age 25-34,General sentiment,19,8,0,1,0
8627297287105095,Reason for Late payment penalties,Spain,Male,130.25708672423647,1,2023-06-01,Age 35-44,Late payment penalties,18,11,1,0,0
5133105788695906,Reason for Negative Customer Service Experiences,USA,Male,253.97466523000492,0,2023-02-01,Age 55+,Negative Customer Service Experiences,19,8,1,1,1
6434414716664902,Reason for Negative Customer Service Experiences,UK,Female,102.3658100203704,1,2023-02-01,Age 45-54,Negative Customer Service Experiences,20,7,0,1,0
6505550944510172,Reason for High interest rates,Sweden,Female,132.26617295686646,0,2023-06-01,Age 45-54,High interest rates,19,6,1,0,1
3255153183191064,Reason for Better alternatives,France,Female,125.50848638421343,0,2023-05-01,Age 18-24,Better alternatives,20,5,0,1,1
8373227131105249,Reason for High interest rates,Australia,Male,244.1283571771844,1,2023-02-01,Age 35-44,High interest rates,22,5,0,1,0
1337428625160005,Reason for General sentiment,Germany,Female,271.1936047966493,0,2023-06-01,Age 35-44,General sentiment,22,13,1,0,0
5512347671803505,Reason for General sentiment,Spain,Male,203.6969875737929,1,2023-03-01,Age 45-54,General sentiment,18,5,1,0,1
2301261722621224,Reason for Late payment penalties,Australia,Female,299.81856037261383,0,2023-05-01,Age 45-54,Late payment penalties,15,3,0,0,1
6503375277063196,Reason for Account Suspension Issues,Italy,Female,266.8168558188337,0,2023-03-01,Age 35-44,Account Suspension Issues,23,11,0,1,0
1504075739477898,Reason for Late payment penalties,Australia,Female,194.38594045018465,1,2023-02-01,Age 35-44,Late payment penalties,19,9,0,0,1
5137856942777293,Reason for Late payment penalties,Italy,Male,266.0341191623934,1,2023-04-01,Age 18-24,Late payment penalties,21,5,1,1,1
5408273823487716,Reason for Better alternatives,UK,Female,222.85266913000243,0,2023-03-01,Age 45-54,Better alternatives,17,6,1,1,1
9469755206552484,Reason for Technical Issues,Sweden,Female,222.2892340498846,0,2023-03-01,Age 25-34,Technical Issues,14,7,0,1,1
8557827191236108,Reason for Limited acceptance,Italy,Male,169.68962795879364,0,2023-05-01,Age 18-24,Limited acceptance,26,7,0,0,0
1944067502400110,Reason for High interest rates,France,Female,175.6329816478371,1,2023-04-01,Age 45-54,High interest rates,12,7,0,0,1
4282750547132494,Reason for Hard Credit Checks,UK,Female,194.82805987650082,1,2023-05-01,Age 25-34,Hard Credit Checks,18,9,1,1,0
1916667914736787,Reason for Unclear terms,UK,Female,173.7626593934507,1,2023-04-01,Age 18-24,Unclear terms,23,9,0,0,1
3236542326764521,Reason for Hard Credit Checks,Australia,Female,189.38690669359463,1,2023-04-01,Age 55+,Hard Credit Checks,25,8,1,1,1
4636630883728977,Reason for Negative Customer Service Experiences,Sweden,Male,158.2660118046189,0,2023-02-01,Age 55+,Negative Customer Service Experiences,22,9,0,0,1
6291481189957215,Reason for Account Suspension Issues,USA,Male,142.7969232007748,0,2023-01-01,Age 18-24,Account Suspension Issues,26,6,1,1,1
4964277205253871,Reason for High interest rates,Sweden,Male,250.80266742795922,1,2023-03-01,Age 55+,High interest rates,14,9,0,0,1
6012159133436050,Reason for Limited acceptance,UK,Female,292.9362733612306,1,2023-04-01,Age 18-24,Limited acceptance,14,15,0,1,0
3003905284986011,Reason for General sentiment,Spain,Male,161.35254183417686,0,2023-03-01,Age 35-44,General sentiment,25,9,0,1,0
5119341184822194,Reason for High interest rates,Germany,Male,178.65581022788697,0,2023-06-01,Age 25-34,High interest rates,27,11,0,0,0
2354352161805264,Reason for Better alternatives,Australia,Male,110.40313601936504,1,2023-01-01,Age 35-44,Better alternatives,17,15,1,0,0
7238632803803656,Reason for Better alternatives,Sweden,Male,215.0257749650653,1,2023-06-01,Age 35-44,Better alternatives,28,7,1,0,1
8897005076908895,Reason for General sentiment,Sweden,Male,209.6118063240748,1,2023-06-01,Age 45-54,General sentiment,18,10,0,0,0
2008496640784029,Reason for Security Concerns,France,Female,206.72701088151672,1,2023-06-01,Age 35-44,Security Concerns,13,11,1,0,1
1079669472367584,Reason for Unclassified,Italy,Male,217.22233178308636,0,2023-01-01,Age 18-24,Unclassified,19,10,0,0,1
7637170743200781,Reason for Lack of need,Australia,Female,185.5810127148351,0,2023-02-01,Age 25-34,Lack of need,28,11,0,0,1
5985028267258890,Reason for Technical Issues,UK,Female,180.13251348496496,1,2023-03-01,Age 25-34,Technical Issues,26,8,1,1,1
6133068311328101,Reason for Technical Issues,Australia,Male,335.88790117022,0,2023-05-01,Age 55+,Technical Issues,18,7,1,0,0
8120444529040205,Reason for Limited acceptance,UK,Male,258.44041261027144,0,2023-06-01,Age 45-54,Limited acceptance,20,4,1,0,0
2303546624041198,Reason for Account Suspension Issues,Sweden,Female,115.4781105184662,1,2023-02-01,Age 45-54,Account Suspension Issues,17,4,1,0,0
1404166917956478,Reason for Better alternatives,Italy,Male,185.14786446191587,1,2023-02-01,Age 45-54,Better alternatives,15,7,0,1,1
9772333017805758,Reason for Lack of need,Spain,Male,116.93464316479361,1,2023-05-01,Age 18-24,Lack of need,20,6,0,0,1
2798019358716188,Reason for Security Concerns,Germany,Female,258.515877197295,1,2023-05-01,Age 18-24,Security Concerns,18,9,0,0,0
3305736554150928,Reason for Unclear terms,Australia,Male,144.78076952288183,0,2023-04-01,Age 55+,Unclear terms,29,3,1,0,0
4953586167593869,Reason for General sentiment,Sweden,Male,232.30377471703218,0,2023-02-01,Age 45-54,General sentiment,18,10,0,0,1
2842198738160746,Reason for General sentiment,Sweden,Male,188.5101426852711,0,2023-01-01,Age 18-24,General sentiment,18,4,0,0,1
6587154984964731,Reason for Late payment penalties,France,Female,304.06871615943385,1,2023-01-01,Age 35-44,Late payment penalties,17,4,0,0,1
5332687461456439,Reason for Account Suspension Issues,UK,Female,129.79425408113866,0,2023-04-01,Age 35-44,Account Suspension Issues,18,4,0,0,0
5934123361049548,Reason for Unclear terms,Sweden,Female,236.12631635823902,1,2023-01-01,Age 18-24,Unclear terms,24,5,0,0,0
7196622166765958,Reason for Hard Credit Checks,Spain,Male,183.84468341982245,0,2023-06-01,Age 45-54,Hard Credit Checks,14,11,0,1,0
8874841404898726,Reason for Limited acceptance,France,Male,141.39255990205402,0,2023-04-01,Age 45-54,Limited acceptance,20,7,1,0,0
8772570934348321,Reason for Late payment penalties,Germany,Female,299.59962307033317,0,2023-05-01,Age 55+,Late payment penalties,22,11,0,1,1
1585658965039799,Reason for High interest rates,France,Male,282.982899760811,0,2023-04-01,Age 18-24,High interest rates,25,9,1,0,1
6195461562814967,Reason for General sentiment,Spain,Female,159.60756595839325,0,2023-04-01,Age 18-24,General sentiment,18,6,1,0,0
6329671375554238,Reason for Hard Credit Checks,Germany,Female,147.66591196266228,0,2023-04-01,Age 45-54,Hard Credit Checks,17,14,0,0,0
5624154781181802,Reason for Hard Credit Checks,Sweden,Female,174.54180985116275,1,2023-04-01,Age 45-54,Hard Credit Checks,20,11,1,0,1
1578330499150765,Reason for Better alternatives,USA,Female,148.17994890515814,1,2023-04-01,Age 35-44,Better alternatives,22,9,1,0,1
2142725929162936,Reason for Unclear terms,Australia,Male,379.4485276202213,0,2023-03-01,Age 25-34,Unclear terms,16,16,1,1,1
2429043588463396,Reason for Limited acceptance,Italy,Female,155.27615329123861,0,2023-01-01,Age 45-54,Limited acceptance,23,7,0,0,1
6186770721745043,Reason for Technical Issues,Australia,Female,106.49860820005976,0,2023-03-01,Age 55+,Technical Issues,24,19,1,1,0
2777344121923309,Reason for Late payment penalties,France,Female,236.63630582534597,1,2023-02-01,Age 25-34,Late payment penalties,19,7,0,0,1
2724822791764149,Reason for Hard Credit Checks,Australia,Male,128.45153866401836,0,2023-06-01,Age 35-44,Hard Credit Checks,19,8,0,0,1
2380613682886931,Reason for Security Concerns,Australia,Male,119.21269490726812,1,2023-06-01,Age 55+,Security Concerns,19,8,0,0,0
3808027775681728,Reason for Account Suspension Issues,Australia,Male,67.80738241485177,0,2023-05-01,Age 55+,Account Suspension Issues,34,8,0,1,1
8398811945542598,Reason for Limited acceptance,USA,Female,180.6675379461688,0,2023-03-01,Age 35-44,Limited acceptance,23,5,1,1,1
8447080117243302,Reason for Technical Issues,Australia,Male,105.1114623996131,0,2023-04-01,Age 45-54,Technical Issues,19,6,0,0,0
6088925773823971,Reason for Unclear terms,UK,Male,233.96013802205428,0,2023-06-01,Age 18-24,Unclear terms,22,8,1,0,0
5176141575277506,Reason for High interest rates,Italy,Male,234.5476995177847,1,2023-04-01,Age 45-54,High interest rates,19,11,1,1,0
7688857062639282,Reason for High interest rates,Spain,Male,174.50192684976554,0,2023-03-01,Age 55+,High interest rates,25,5,0,1,0
1203980191178284,Reason for Negative Customer Service Experiences,Italy,Male,318.0517119516918,1,2023-02-01,Age 55+,Negative Customer Service Experiences,26,8,1,0,0
3011397893826461,Reason for Limited acceptance,France,Male,204.61955024202473,1,2023-06-01,Age 25-34,Limited acceptance,20,10,0,0,0
4456107098005240,Reason for Lack of need,Sweden,Female,126.98045958455295,0,2023-01-01,Age 25-34,Lack of need,21,6,0,0,0
6767194297507633,Reason for Unclassified,Australia,Female,114.60697688187008,0,2023-02-01,Age 35-44,Unclassified,18,16,0,0,0
9923735247613539,Reason for Security Concerns,Spain,Male,303.5388219072031,0,2023-04-01,Age 18-24,Security Concerns,16,11,1,1,1
4323578013694992,Reason for Technical Issues,Italy,Male,207.44843165583913,1,2023-06-01,Age 25-34,Technical Issues,24,4,1,1,0
6350366450608506,Reason for Negative Customer Service Experiences,USA,Female,158.86616929633018,0,2023-05-01,Age 18-24,Negative Customer Service Experiences,21,8,0,0,1
8965041202773480,Reason for Negative Customer Service Experiences,USA,Male,156.54323421519405,0,2023-05-01,Age 25-34,Negative Customer Service Experiences,26,12,1,1,1
2412641483455468,Reason for General sentiment,Italy,Male,304.07490984403637,1,2023-04-01,Age 18-24,General sentiment,22,5,1,0,0
2952332239117234,Reason for Technical Issues,USA,Female,307.9208116161518,1,2023-03-01,Age 45-54,Technical Issues,22,9,0,0,0
5017849740892126,Reason for Hard Credit Checks,USA,Female,159.8291400450122,1,2023-04-01,Age 35-44,Hard Credit Checks,15,8,0,0,0
8948462006066015,Reason for Security Concerns,Australia,Male,133.28829617518988,0,2023-03-01,Age 35-44,Security Concerns,24,6,1,1,0
5762219150513361,Reason for Account Suspension Issues,Germany,Male,174.97892645970794,0,2023-02-01,Age 35-44,Account Suspension Issues,21,6,0,0,1
9655476328909644,Reason for Unclear terms,UK,Female,156.51652100856919,0,2023-02-01,Age 45-54,Unclear terms,20,10,1,0,1
2943297083689377,Reason for Better alternatives,USA,Female,199.03798485715646,0,2023-02-01,Age 55+,Better alternatives,21,6,0,0,1
1243210716836339,Reason for Hard Credit Checks,Australia,Male,148.60733928833162,0,2023-06-01,Age 45-54,Hard Credit Checks,11,7,0,1,1
6860826241862324,Reason for High interest rates,France,Female,111.77687848298214,1,2023-04-01,Age 55+,High interest rates,20,4,0,1,0
5043932271611567,Reason for General sentiment,Spain,Male,175.118883231658,1,2023-04-01,Age 45-54,General sentiment,16,3,1,1,1
4257462045439764,Reason for High interest rates,France,Male,161.7980974484558,0,2023-02-01,Age 18-24,High interest rates,14,9,0,0,0
5082608020406318,Reason for Technical Issues,France,Male,204.31402476541103,0,2023-01-01,Age 55+,Technical Issues,22,9,1,0,0
5277182087737067,Reason for Technical Issues,Sweden,Male,240.32096006183627,1,2023-02-01,Age 25-34,Technical Issues,19,9,1,1,1
9594041061495429,Reason for Account Suspension Issues,Italy,Female,160.7395204666161,0,2023-04-01,Age 35-44,Account Suspension Issues,14,9,1,1,0
6507692367467518,Reason for Limited acceptance,UK,Male,286.9354708676126,1,2023-05-01,Age 18-24,Limited acceptance,24,11,1,0,1
1540400214661092,Reason for Negative Customer Service Experiences,Spain,Male,248.12248337757404,0,2023-03-01,Age 45-54,Negative Customer Service Experiences,19,12,1,0,0
3344107702958040,Reason for Technical Issues,Italy,Male,170.80097102554316,0,2023-04-01,Age 25-34,Technical Issues,16,8,0,1,1
7975661928671845,Reason for High interest rates,UK,Male,215.8139646336415,0,2023-02-01,Age 55+,High interest rates,25,7,1,0,1
5166051629357515,Reason for Better alternatives,France,Male,183.3586063033851,0,2023-05-01,Age 45-54,Better alternatives,17,7,0,0,0
5711990257306553,Reason for Hard Credit Checks,Spain,Male,157.2249258101184,0,2023-02-01,Age 45-54,Hard Credit Checks,20,5,0,1,0
3081716993327382,Reason for Better alternatives,France,Male,197.79757990222996,0,2023-05-01,Age 55+,Better alternatives,17,5,0,0,0
9634970649968650,Reason for High interest rates,Spain,Female,256.5593688968647,1,2023-06-01,Age 55+,High interest rates,20,12,0,0,1
3634935076916118,Reason for Security Concerns,France,Female,327.2447880423381,1,2023-06-01,Age 55+,Security Concerns,27,6,1,1,0
3455644220857539,Reason for General sentiment,UK,Female,150.16279976832945,0,2023-06-01,Age 25-34,General sentiment,16,10,0,0,0
7587745164120098,Reason for Limited acceptance,Germany,Male,139.25578091381374,0,2023-02-01,Age 18-24,Limited acceptance,20,6,1,1,0
4388988223254282,Reason for Limited acceptance,UK,Male,172.52208834154476,0,2023-01-01,Age 45-54,Limited acceptance,24,6,0,1,1
4350560919136813,Reason for Unclassified,Australia,Female,222.96336718387118,0,2023-02-01,Age 25-34,Unclassified,22,10,0,1,0
9949242629558468,Reason for High interest rates,Australia,Male,98.97561737488967,0,2023-04-01,Age 45-54,High interest rates,18,9,1,0,0
3802837322374547,Reason for General sentiment,France,Female,133.86388620744697,0,2023-02-01,Age 35-44,General sentiment,25,6,1,0,1
5992212153160165,Reason for Hard Credit Checks,Sweden,Male,239.78944267321063,0,2023-05-01,Age 18-24,Hard Credit Checks,28,9,0,1,0
4276229808606760,Reason for Better alternatives,Italy,Female,196.5934640548759,0,2023-02-01,Age 18-24,Better alternatives,18,9,0,1,0
7446923561439468,Reason for High interest rates,Australia,Male,246.90349639038237,1,2023-06-01,Age 25-34,High interest rates,23,4,1,1,0
4650861788587697,Reason for General sentiment,USA,Female,66.35870906606003,0,2023-05-01,Age 25-34,General sentiment,18,9,1,0,0
6152042151750109,Reason for Hard Credit Checks,UK,Male,138.66110571777241,0,2023-03-01,Age 55+,Hard Credit Checks,18,4,0,0,1
6610559213514183,Reason for Late payment penalties,UK,Female,225.5904876191048,0,2023-01-01,Age 25-34,Late payment penalties,23,8,0,1,0
8128229233579255,Reason for Unclear terms,Sweden,Female,186.07191408901528,1,2023-04-01,Age 45-54,Unclear terms,14,5,0,1,1
4641768641223451,Reason for Hard Credit Checks,USA,Female,175.8794828544681,0,2023-01-01,Age 18-24,Hard Credit Checks,16,8,0,0,1
7974031299159754,Reason for Security Concerns,Spain,Male,208.8642067518793,1,2023-06-01,Age 25-34,Security Concerns,17,6,0,0,1
6182253627443653,Reason for Account Suspension Issues,Italy,Male,164.30039668260213,0,2023-01-01,Age 35-44,Account Suspension Issues,18,7,0,1,1
7579379113566841,Reason for Hard Credit Checks,Spain,Female,159.02060150151783,1,2023-04-01,Age 45-54,Hard Credit Checks,16,12,0,1,0
5357768465277825,Reason for Unclassified,USA,Male,232.90551940166768,0,2023-05-01,Age 18-24,Unclassified,24,7,1,1,1
2040192132651434,Reason for Security Concerns,USA,Male,169.3654970627422,1,2023-03-01,Age 25-34,Security Concerns,14,5,0,1,1
3507586943815632,Reason for Unclear terms,USA,Male,191.68869426623823,1,2023-01-01,Age 25-34,Unclear terms,20,9,0,1,0
1318208738874599,Reason for Unclear terms,Sweden,Male,122.91334013305398,1,2023-04-01,Age 55+,Unclear terms,22,5,1,1,0
6368606853054464,Reason for Unclear terms,USA,Female,204.1631215301672,0,2023-03-01,Age 25-34,Unclear terms,21,10,1,1,0
8927629944052233,Reason for Security Concerns,Australia,Female,174.06484713101227,1,2023-06-01,Age 45-54,Security Concerns,16,8,0,0,0
1493588596260370,Reason for Technical Issues,Italy,Female,203.70726133570903,1,2023-03-01,Age 55+,Technical Issues,18,7,1,1,1
5179705840119799,Reason for Unclear terms,France,Male,280.42596173883675,0,2023-03-01,Age 55+,Unclear terms,24,6,1,0,1
1475644202176424,Reason for Limited acceptance,Australia,Male,132.6028528557867,0,2023-03-01,Age 45-54,Limited acceptance,15,12,1,1,0
5850384550530695,Reason for Unclear terms,Italy,Female,316.75364134162396,1,2023-05-01,Age 25-34,Unclear terms,13,6,1,1,1
2500150953958769,Reason for Negative Customer Service Experiences,Italy,Female,174.94517657539274,1,2023-05-01,Age 35-44,Negative Customer Service Experiences,25,6,1,0,0
4875134825854112,Reason for Negative Customer Service Experiences,USA,Female,129.6780965551032,0,2023-01-01,Age 45-54,Negative Customer Service Experiences,16,4,1,1,0
2630577997973448,Reason for Late payment penalties,Australia,Female,194.65218725708405,0,2023-01-01,Age 35-44,Late payment penalties,17,8,0,1,0
1308169213105509,Reason for Limited acceptance,USA,Female,137.9803203387624,1,2023-03-01,Age 18-24,Limited acceptance,16,4,1,0,1
5329957340546098,Reason for Limited acceptance,Germany,Female,208.1915765795203,1,2023-05-01,Age 55+,Limited acceptance,22,4,0,1,0
7491863692983388,Reason for Limited acceptance,Germany,Male,252.50364575268168,0,2023-02-01,Age 35-44,Limited acceptance,19,11,0,1,1
9908383704666592,Reason for Unclear terms,Italy,Female,162.65620833000264,0,2023-05-01,Age 55+,Unclear terms,18,6,1,1,1
3171779333312714,Reason for Technical Issues,Sweden,Male,250.87347452543645,0,2023-04-01,Age 45-54,Technical Issues,19,10,0,0,0
9026101698190522,Reason for Hard Credit Checks,USA,Female,153.302738337148,0,2023-04-01,Age 18-24,Hard Credit Checks,17,8,1,1,1
9494154113119722,Reason for Better alternatives,Spain,Male,194.64761257039225,1,2023-01-01,Age 25-34,Better alternatives,17,6,1,1,1
1209318827037321,Reason for Unclear terms,UK,Male,347.9760224620045,0,2023-02-01,Age 35-44,Unclear terms,19,13,1,0,0
6315938670987371,Reason for Better alternatives,Italy,Male,225.0527057039033,0,2023-05-01,Age 45-54,Better alternatives,17,7,1,1,0
5407526859843088,Reason for Limited acceptance,Sweden,Male,185.91580734466925,0,2023-04-01,Age 45-54,Limited acceptance,20,4,0,0,1
8939390466130123,Reason for Late payment penalties,Italy,Female,108.73844641203833,1,2023-03-01,Age 45-54,Late payment penalties,14,6,1,0,0
7196807983029454,Reason for Late payment penalties,France,Male,215.37856865196,0,2023-03-01,Age 18-24,Late payment penalties,21,8,1,0,1
7831865722123169,Reason for Security Concerns,Australia,Female,251.2811778522821,1,2023-02-01,Age 45-54,Security Concerns,17,7,0,1,0
7138429944267214,Reason for Technical Issues,Spain,Female,269.44152104218693,1,2023-02-01,Age 35-44,Technical Issues,25,7,1,0,1
1450568686392610,Reason for High interest rates,Sweden,Female,408.0892500263857,0,2023-02-01,Age 18-24,High interest rates,19,8,0,0,1
3612258620778218,Reason for Better alternatives,UK,Female,210.3306348902483,0,2023-03-01,Age 55+,Better alternatives,16,9,0,0,0
